time,flux,flux_err
131.51244084638893,1.0000457,0.00047535458
131.53287519062724,1.0005344,0.00047515813
131.55330943487206,1.0003085,0.00047517248
131.57374357899243,1.0004027,0.0004750726
131.59417782300443,1.0000893,0.00047524643
131.61461216701719,0.999403,0.00047522518
131.6350463107956,1.0004535,0.0004754165
131.6554805546839,1.0004644,0.00047536392
131.6759148983474,1.0005801,0.00047554355
131.69634914200287,0.99907315,0.0004752811
131.71678328554844,1.0004706,0.00047541686
131.73721752909478,0.9995495,0.00047524826
131.75765187251818,0.99975055,0.000475338
131.77808601583092,1.0000081,0.0004751522
131.798520259028,1.0001358,0.00047492553
131.81895460221858,0.99993235,0.0004751955
131.8393887452985,1.0005981,0.0004752539
131.85982298837916,0.9993414,0.00047513066
131.88025723121973,1.0009487,0.00047540924
131.90069147406757,1.0004373,0.00047524495
131.9211257169154,0.99965566,0.0004753189
131.94155995963956,1.0005004,0.00047537946
131.96199420225457,0.9996031,0.00047525528
131.98242844475317,0.9999354,0.00047530825
132.0028626872445,0.99959606,0.00047526773
132.0232968296259,0.9999814,0.00047533814
132.04373117189243,0.99874413,0.00047530344
132.06416541415092,0.9971868,0.00047515472
132.1459022821582,0.99929917,0.0004753254
132.1663365239583,0.9996667,0.00047533403
132.1867708657519,1.0005614,0.00047543907
132.20720510743558,0.99972934,0.00047525598
132.2276392490021,0.9999239,0.00047536823
132.24807349045295,0.99930286,0.00047516197
132.2685078318973,1.0005485,0.00047545088
132.28894197323098,0.99925125,0.00047529436
132.30937621444173,1.0002667,0.00047541538
132.32981055566052,0.9999184,0.000475516
132.35024469676137,0.9994815,0.0004755056
132.37067893774656,0.9987906,0.0004754236
132.39111317872448,1.0008919,0.0004754549
132.41154741959326,0.99921876,0.00047529076
132.43198166033835,0.9992628,0.00047530126
132.4524159009743,0.99870014,0.00047527364
132.472850241611,0.9990315,0.0004753434
132.4932843821298,0.9992328,0.00047522545
132.51371862264205,0.99978215,0.00047549867
132.5341527630444,1.0000468,0.00047544972
132.5545871033246,0.99952185,0.0004753799
132.57502134349488,0.9995327,0.00047531867
132.595455483548,0.9993623,0.00047524786
132.61588982360263,0.9999851,0.0004754371
132.63632406364923,1.0003859,0.00047571718
132.65675830347027,0.9984217,0.0004753865
132.67719244329055,1.0006809,0.00047575944
132.69762678298866,1.0002592,0.0004757603
132.71806102257688,0.99977833,0.00047531642
132.73849516216433,0.99975246,0.00047547213
132.7589295016296,1.0033053,0.00047646926
132.779363740985,0.9998231,0.00047526613
132.7997978803396,1.0009042,0.0004754149
132.8202321195713,0.99954724,0.00047526887
132.8406664586946,1.0003304,0.0004756719
132.8611005977,1.0005506,0.00047526567
132.88153483669885,1.0001112,0.00047515883
132.90196917558933,1.0001013,0.00047520053
132.92240331436187,0.9999079,0.00047526072
132.9428375531279,0.9997389,0.00047530708
132.9632717917848,1.0001616,0.00047523231
132.98370613032603,0.9999308,0.00047518165
133.00414026885846,0.9990529,0.0004753185
