time,flux,flux_err
1340.7129909085634,1.0006952,0.0003512195
1340.7334243279984,1.0001241,0.00035115387
1340.7538579474422,1.0007672,0.00035122846
1340.7742914664195,1.0010954,0.00035124543
1340.7947248853889,1.0011537,0.0003513387
1340.8151585039013,1.000615,0.00035120826
1340.8355920221802,1.0007477,0.00035126673
1340.8560254402182,1.0013561,0.00035128422
1340.8764590580322,1.0007086,0.00035125314
1340.8968925756126,1.0006272,0.0003512132
1340.917325993185,1.0005493,0.00035121592
1340.9377596100676,1.0010747,0.00035127092
1340.9581931269495,1.0008775,0.0003512705
1340.9786265435905,1.0006316,0.00035124185
1340.9990601600075,1.0008068,0.00035123853
1341.019493676191,1.0008565,0.00035126315
1341.0399272919021,1.0009985,0.00035145032
1341.060360707619,1.0006922,0.00035118547
1341.080794223104,1.0009357,0.0003513516
1341.101227738116,1.0008211,0.00035122945
1341.1216612529024,1.0012406,0.00035154092
1341.1420947676888,1.0009804,0.0003515115
1341.1625282820023,1.0007535,0.00035141915
1341.1829617960902,1.0009204,0.00035142887
1341.2033953101782,1.0007339,0.00035153716
1341.223828923794,1.0007409,0.0003514973
1341.2442623371826,1.0003524,0.00035144755
1341.2646958503392,1.0004481,0.00035148385
1341.2851294632565,1.0006073,0.0003511987
1341.3055628759466,1.0005538,0.00035150768
1341.3259964884055,1.0004188,0.00035137733
1341.3464300006235,1.0005982,0.0003515223
1341.3668634123824,1.0006243,0.00035151734
1341.3872970241355,1.0016483,0.00035155276
1341.4077305356623,1.0006931,0.0003514843
1341.4281639469555,1.0019072,0.00035156932
1341.4485975577845,1.0006213,0.00035148012
1341.4690310686055,1.0011683,0.00035151257
1341.4894645789682,1.001005,0.00035151793
1341.5098980890907,1.0014027,0.0003515558
1341.5303315992205,1.0013676,0.00035150943
1341.5507651088847,1.0015814,0.00035160282
1341.571198618316,1.0007455,0.00035151746
1341.5916321275072,1.0009578,0.00035155934
1341.6120657367064,1.0009123,0.00035150864
1341.632499245432,1.0010072,0.00035151117
1341.6529326539312,1.0011837,0.0003515646
1341.6733662619663,1.0011275,0.00035154127
1341.6937997699933,1.0012796,0.0003515366
1341.714233177794,1.0012833,0.00035156394
1341.7346667853635,1.0016804,0.0003515753
1341.755100292692,1.0004654,0.00035147154
1341.7755336995615,1.0011626,0.00035156254
1341.7959673064324,1.0009698,0.00035150303
1341.8164008130625,1.0008713,0.0003514963
1341.8368342192334,1.0012074,0.0003514824
1341.8572678254059,1.001013,0.00035150547
1341.8777012311039,1.0011461,0.0003515504
1341.8981348365778,1.000836,0.0003515091
1341.918568342051,1.0011362,0.00035151796
1341.9390017470578,1.001826,0.00035156522
1341.959435351826,1.0007021,0.00035144578
1341.9798688563678,1.0012051,0.0003514997
1342.0003022606688,1.0012865,0.00035149857
1342.0207358647458,1.0007871,0.00035147794
1342.0411693685892,1.0016459,0.0003515276
1342.0616028721925,1.0009563,0.0003514771
1342.0820363755702,1.0008479,0.00035145902
1342.102469878715,1.0010674,0.00035148417
1342.122903381387,1.0009122,0.00035144432
1342.1433368840662,1.0015662,0.00035151196
1342.1637703865126,1.0012032,0.00035148603
1342.1842039884868,1.0011556,0.00035144473
1342.2046374904676,1.0011225,0.00035147707
1342.2250708919819,1.0008508,0.00035144226
1342.2455044934904,1.0017538,0.00035150594
1342.2659379945399,1.0006877,0.00035140806
1342.2863713953557,1.001652,0.00035150125
1342.3272384965167,1.0009532,0.0003514593
1342.347671896634,1.0015931,0.00035152087
1342.3681054965127,1.0014695,0.0003514988
1342.3885389961652,1.0006006,0.0003514461
1342.408972395584,1.0020137,0.00035153498
1342.4294059947642,1.0011921,0.00035146912
1342.4498394937182,1.0010148,0.00035143524
1342.4702729924393,1.0013552,0.00035147282
1342.4907064906874,1.0012119,0.00035146
1342.5111398889421,1.0016005,0.00035148568
1342.5315734869655,1.0007063,0.00035140108
1342.5520069845152,1.0011791,0.00035145754
1342.5724404820721,1.0006518,0.00035138754
1342.5928739791634,1.0012751,0.00035147613
1342.6133074762474,1.0009172,0.00035143958
1342.633740972873,1.000848,0.0003514403
1342.6541744694987,1.0003557,0.00035139231
1342.6746079656514,1.0008403,0.00035137936
1342.6950414615785,1.0004743,0.00035134115
1342.7154750572663,1.0006032,0.0003513499
1342.735908452727,1.0007061,0.0003513612
1342.7563419479557,1.0012048,0.00035142247
1342.7767755429522,1.0012678,0.00035143248
1342.7972089377072,1.0012016,0.00035144185
1342.817642532238,1.0008287,0.00035140238
1342.8380760265281,1.000865,0.0003514069
1342.8585094205919,0.9996706,0.0003512643
1342.8789430141915,1.0011672,0.00035141126
1342.899376507783,1.000823,0.00035136007
1342.9198099011483,1.0008376,0.00035139223
1342.9402434940494,1.000869,0.00035147878
1342.9606769869424,1.000918,0.00035138946
1342.9811103793763,1.0004354,0.00035136114
1343.0015439718118,1.000791,0.00035135468
1343.0219774637735,1.000103,0.00035128102
1343.0424109555097,1.0010499,0.00035134604
1343.062844447013,1.0006047,0.00035133093
1343.0832779385091,1.0003707,0.00035132523
1343.1037115295476,1.0010161,0.00035138664
1343.1241449203517,1.0007719,0.0003513442
1343.1445784109164,1.0015833,0.0003514031
1343.1650119012556,1.0003916,0.00035134924
1343.1854454913628,1.0005761,0.00035126763
1343.2058788812283,0.9997734,0.00035126405
1343.2263123706362,1.0013498,0.000351405
1343.2671793492118,1.0007907,0.00035136432
1343.2876129381548,1.0007362,0.00035129584
1343.3080463266306,1.0016829,0.00035142928
1343.3284798150999,1.0003444,0.00035132086
1343.3489134031115,1.0001138,0.0003511311
1343.3693467911216,1.0009359,0.0003513359
1343.3897803786604,1.000477,0.0003512751
1343.4102138659728,1.000633,0.00035130722
1343.4306472532844,1.0004822,0.00035114196
1343.4510808401246,1.0000565,0.00035107907
1343.4715143267385,1.0003656,0.00035120553
1343.4919477131189,1.0003865,0.0003512603
1343.5123812992606,0.9999108,0.00035116778
1343.532814785176,1.001145,0.00035136074
1343.5532482708586,1.0004708,0.00035109997
1343.573681756301,1.0001762,0.00035113932
1343.594115241518,1.0004184,0.00035124124
1343.614548726502,1.0001194,0.00035120166
1343.6349822110133,1.0006235,0.00035129738
1343.6554156955317,1.0005114,0.00035114854
1343.6758492798108,1.0000694,0.0003511032
1343.6962827636307,0.99961686,0.0003510703
1343.71671614745,1.0004696,0.00035116533
1343.737149730805,1.000273,0.00035110675
1343.757583214152,1.0007122,0.0003511764
1343.7780165970398,1.0001135,0.0003511181
1343.798450179689,1.0005887,0.0003511458
1343.818883662112,1.000677,0.0003511032
1343.8393170445343,1.0005924,0.00035115422
1343.8597506264923,1.0005418,0.00035114214
1343.8801840082087,1.0008374,0.00035115963
1343.9006174897004,0.9999988,0.0003511241
1343.9210510709527,1.0004311,0.0003511499
1343.9414844519779,0.9998328,0.00035107607
1343.961917932771,1.0008976,0.000351335
1343.982351513332,1.0010289,0.00035118824
1344.0027848934187,1.0000457,0.00035112
1344.0232184735141,1.0000869,0.00035110922
1344.0436519533687,0.99961156,0.00035111737
1344.064085332764,0.9997159,0.00035106365
